"doc_id","filename","region","authority","title","year","link","doc_to_cite"
"b6704827-9073-4d49-aba2-aa865af1771c","85_ISPE_Comments_on_FDA_RWE_Framework_approved.pdf","Other","ISPE","ISPE Comments on the Framework for FDA's Real World Evidence Program",2020,"https://pharmacoepi.org/pub/FD498949-FDC8-7D05-0866-3A7FC06C7C9A","ISPE. (2019). *ISPE Comments on the Framework for FDA's Real World Evidence Program*. U.S. Food and Drug Administration."
"40cd2d2e-3285-4a96-b4d7-3606f3bba492","86_ISPE_Commentary_to_HMA-EMA_Big_Data_Task_Force.pdf","Other","ISPE","ISPE's Comments on the Core Recommendations in the Summary of the Heads of Medicines Agencies (HMA) - EMA Joint Big Data Task Force 2020",2020,"https://pharmacoepi.org/pub/F2B27224-B9E2-3FEB-C33B-12D38B258782","ISPE. (*The International Society for Pharmacoepidemiology's Comments on the Core Recommendations in the Summary of the Heads of Medicines Agencies (HMA) - EMA Joint Big Data Task Force*). European Medicines Agency."
"e023b9f6-9936-4d00-a375-a16cb8845a40","8_55626970fnl.pdf","USA","FDA","Digital Health Technologies for Remote Data Acquisition in Clinical Investigations (Industry, Investigators, and Other Stakeholders)",2023,"https://www.evidencebaseonline.com/fda-unveils-new-guidance-on-use-of-digital-health-technologies-for-remote-data-acquisition-in-clinical-trials/","FDA. (2023). *Digital Health Technologies for Remote Data Acquisition in Clinical Investigations: Guidance for Industry, Investigators, and Other Stakeholders*. U.S. Food and Drug Administration."
"26ec36f1-47da-465c-b6b9-3bc457366799","8th_Friends-Alexandria_RWE_2.pdf",,,,,"https://friendsofcancerresearch.org/wp-content/uploads/8th_Friends-Alexandria_RWE_2.pdf","Friends of Cancer Research. (2019). *8th Annual Blueprint for Breakthrough Forum Validating Real-World Endpoints for an Evolving Regulatory Landscape*."
"6a6689e8-641c-439b-bf92-db8351c7183c","90_1-s2.0-S0264410X17308101 (1).pdf","Other","CIOMS","Guide to active vaccine safety surveillance: Report of CIOMS working group on vaccine safety - executive summary",2017,"https://doi.org/10.1016/j.vaccine.2017.06.033","Heininger, U., Holm, K., Caplanusi, I., & Bailey, S. R. (2017). *Guide to active vaccine safety surveillance: Report of CIOMS working group on vaccine safety - executive summary*. Vaccine."
"683bd02b-977b-4cd8-abc7-62b6db5529d9","91_1-s2.0-S0002870317301503.pdf","Other","Cardiac safety research consortium","Use of endpoint adjudication to improve the quality and validity of endpoint assessment for medical device development and post marketing evaluation: Rationale and best practices. A report from the cardiac safety research consortium",2017,"https://doi.org/10.1016/j.ahj.2017.05.009","Seltzer, J. H. et al. (2017). *Use of endpoint adjudication to improve the quality and validity of endpoint assessment for medical device development and post marketing evaluation: Rationale and best practices. A report from the cardiac safety research consortium*. Am Heart J."
"b6ae45a9-9ab5-40a9-9594-6bca6c6cf1b4","92_1-s2.0-S089543561730776X.pdf","Other","GetReal ","Series: Pragmatic trials and real world evidence: Paper 8. Data collection and management",2017,"https://doi.org/10.1016/j.jclinepi.2017.07.003","Meinecke, A.-K., Welsing, P., Kafatos, G., Burke, D., Trelle, S., Kubin, M., Nachbaur, G., Egger, M., & Zuidgeest, M. (2017). *Pragmatic trials and real world evidence: Paper 8. Data collection and management*. Journal of Clinical Epidemiology."
"9dc84d3e-11e8-41fa-9232-debc44fd200a","93_1-s2.0-S109830152300061X.pdf","Europe","EUreccA","Data Governance for Real-World Data Management: A Proposal for a Checklist to Support Decision Making",2023,"https://doi.org/10.1016/j.jval.2023.02.012","Solà-Morales et al. (2023). *Data Governance for Real-World Data Management: A Proposal for a Checklist to Support Decision Making*. Value in Health."
"60907aea-d40d-405a-b84f-18e6b3852be8","94_1-s2.0-S0895435624003019.pdf","Canada","Canadian Agency for Drugs and Technologies in Health","Development of a Canadian Guidance for reporting real-world evidence for regulatory and health-technology assessment (HTA) decision-making",2024,"https://doi.org/10.1016/j.jclinepi.2024.111545","Journal of Clinical Epidemiology. (2024). *Development of a Canadian Guidance for reporting real-world evidence for regulatory and health-technology assessment (HTA) decision-making*."
"9ee597c7-c53d-44f3-ab8f-8459a0424fa5","95_1-s2.0-S1098301519321448.pdf","Other","ISPOR/FDA","ISPOR, the FDA, and the Evolving Regulatory Science of Medical Device Products",2019,"https://doi.org/10.1016/j.jval.2019.03.020","Value in Health. (2019). *ISPOR, the FDA, and the Evolving Regulatory Science of Medical Device Products*."
"234d448f-f0c3-47a9-b209-94704ff19ddc","96_1-s2.0-S1098301524028420.pdf","Other","GetReal","Analytical Methods for Comparing Uncontrolled Trials With External Controls From Real-World Data: A Systematic Literature Review and Comparison With European Regulatory and Health Technology Assessment Practice",2025,"https://doi.org/10.1016/j.jval.2024.08.002","Hogervorst et al. (2025). *Analytical Methods for Comparing Uncontrolled Trials With External Controls From Real-World Data: A Systematic Literature Review and Comparison With European Regulatory and Health Technology Assessment Practice*. Value in Health."
"b835f01a-f6ae-4a5a-b7c2-1b3a6115b41c","978-3-032-05559-0_33.pdf",,,,,"https://doi.org/10.1007/978-3-032-05559-0_33","Kamran et al. (2024). *LesiOnTime - Joint Temporal and Clinical Modeling for Small Breast Lesion Segmentation in Longitudinal DCE-MRI*."
"d4e94605-2e4f-4f41-a4e0-80060c525111","97_1-s2.0-S1098301525019679.pdf","Other","ISPOR","Research Method, Conduct, and Reporting Considerations for Improving the Quality of Non-Hypothesis-Evaluating Treatment Effectiveness Analyses Using Real-World Data: An ISPOR Special Interest Group Report",2025,"https://doi.org/10.1016/j.jval.2025.02.017","Value in Health. (2025). *Research Method, Conduct, and Reporting Considerations for Improving the Quality of Non-Hypothesis-Evaluating Treatment Effectiveness Analyses Using Real-World Data: An ISPOR Special Interest Group Report*."
"3dc4b1d2-c000-4237-bf17-d8b8a8a7bca8","98_1-s2.0-S1359644624003817-main.pdf","Netherlands","Regulatory Science Network Netherlands","Learning from European regulator-initiated studies for regulatory decision making",2025,"https://doi.org/10.1016/j.drudis.2024.104256","Verweij, S., Weemers, J., Jonker, C., & Pasmooij, A. M. G. (2024). *Learning from European regulator-initiated studies for regulatory decision making*."
"709546a0-c73a-4536-bcd8-50b74c0df699","99_10.1177@0098858818789429.pdf","USA","United States 21st Century Cures Act","Real-World Data Analytics Fit for Regulatory Decision-Making",2018,"https://doi.org/10.1177/0098858818789429","Schneeweiss & Glynn. (*Real-World Data Analytics Fit for Regulatory Decision-Making*)."
"24898015-85ba-4b06-b738-9f71c2041e9e","9_34957138fnl09-06-22.pdf","USA","FDA","Submitting Documents Using Real-World Data and Real-World Evidence to FDA for Drug and Biological Products (Industry)",2022,"https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submitting-documents-using-real-world-data-and-real-world-evidence-fda-drug-and-biological-products","FDA. (2022). *Submitting Documents Using Real-World Data and Real-World Evidence to FDA for Drug and Biological Products*. U.S. Food and Drug Administration."
"82ab3de5-37de-4957-a255-cbeba095f14e","A Bias in the Evaluation of Bias Comparing Randomized Trials.pdf",,,,,"https://doi.org/10.1515/em-2016-0018","Franklin, J. M., et al. (2017). *A Bias in the Evaluation of Bias Comparing Randomized Trials with Nonexperimental Studies*. Epidemiol Methods."
"230ea8e1-006e-4a0d-a745-cac937852121","A cohort description and comparison of four European national diabetes registries for the REDDIE project.pdf",,,,,"https://doi.org/10.1111/dme.70112","Thomas, J. J. C. et al. (2025). *A cohort description and comparison of four European national diabetes registries for the REDDIE project*. Diabetic Medicine."
"30af8b8a-a7f0-4f47-91c5-aad673bf5c80","A systematic review of economic evaluations of pharmacological treatments for active tuberculosis.pdf",,,,,"https://doi.org/10.3389/fpubh.2024.1201512","Nagar, S., Nicholls, D., & Dawoud, D. (2024). *A systematic review of economic evaluations of pharmacological treatments for active tuberculosis*. Front. Public Health."
"0bdd2084-f81a-478d-b345-8b91e1e3d767","AD-RIDDLE Project.pdf",,,,,"https://doi.org/10.14283/jpad.2024.32","Malzbender, K., Barbarino, P., Barkman Ferrell, P., Bradshaw, A., Brookes, A.J., Díaz, C., van der Flier, W.M., Georges, J., Hansson, O., Hartmanis, M., Jönsson, L., Krishnan, R., MacLeod, T., Mangialasche, F., Mecocci, P., Minguillon, C., Middleton, L., Pla, S., Sardi, S.P., Schöll, M., Suárez-Calvet, M., Weidner, W., Visser, P.J., Zetterberg, H., Bose, N., Solomon, A., Kivipelto, M. on behalf of the AD-RIDDLE Consortium. (2023). *Validation, Deployment, and Real-World Implementation of a Modular Toolbox for Alzheimer's Disease Detection and Dementia Risk Reduction: The AD-RIDDLE Project*."
"2bb63900-538e-415f-a3c5-08ea3057d5e5","Actions-for-stakeholders-to-develop-better-real-world-evidence-for-hta-bodiespayers-decision-making.pdf",,,,,"https://doi.org/10.1017/s0266462325100238","Jaksa, A. A., et al. (2025). *Actions for stakeholders to develop better real-world evidence for HTA bodies/payers decision making*. International Journal of Technology Assessment in Health Care."
"62fd110a-953a-49f6-9b02-2066b2ae0139","Adult_Glioma_Segmentation_in_Sub-Saharan_Africa_us.pdf",,,,,"https://doi.org/10.48550/arXiv.2412.04111","Parida et al. (2024). *Adult Glioma Segmentation in Sub-Saharan Africa using Transfer Learning on Stratified Finetuning Data*."
"32984014-0dce-434b-8249-9906479020f1","Analytical-Methods-for-Comparing-Uncontrolled-Trials-With-External-Controls-From-Real-World-Data_-A-Systematic-Literature-Review-and-Comparison-With-European-Regulatory-and-HTA-Practice.pdf",,,,,"https://doi.org/10.1016/j.jval.2024.08.002","Hogervorst, M. A., Soman, K. V., Gardarsdottir, H., Goettsch, W. G., & Bloem, L. T. (2024). *Analytical Methods for Comparing Uncontrolled Trials With External Controls From Real-World Data: A Systematic Literature Review and Comparison With European Regulatory and Health Technology Assessment Practice*. Value in Health."
"cac04393-e970-47a6-9464-72b585e40f86","Antoine-2025-Enhancing confidence in complex h.pdf",,,,,"https://doi.org/10.1186/s12874-025-02683-2","Antoine, A., Desroziers, K., Dupin, J., Pérol, D., & Choquet, R. (2025). *Enhancing confidence in complex health technology assessments by using real-world evidence: highlighting existing strategies for effective drug evaluation*."
"7e45f097-b883-43f3-aaac-5cccd8d2d575","Assessing, Pricing and Funding Point-of-Care Diagnostic Tests.pdf",,,,,"https://doi.org/10.3390/antibiotics11080987","Vogler, S., & Windisch, F. (2022). *Assessing, Pricing and Funding Point-of-Care Diagnostic Tests for Community-Acquired Acute Respiratory Tract Infections-Overview of Policies Applied in 17 European Countries*. Antibiotics."
"1f097e0f-fec7-4e8c-b086-99c17ef4e685","Automated monitoring of Mycobacterium population growth in time-lapse.pdf",,,,,"https://doi.org/10.1016/j.engappai.2025.112503","Visuña et al. (2023). *Automated monitoring of Mycobacterium population growth in time-lapse microscopy with Deep Learning pseudo-supervised algorithm*. Engineering Applications of Artificial Intelligence."
"b6901300-23d1-4fd9-9a1d-0ccb6f7400ef","Balocco-2025-Strengthening Signal Detection in.pdf",,,,,"https://doi.org/10.1007/s40264-025-01620-y","World Health Organization. (2025). *Strengthening Signal Detection in Pharmacovigilance by Using International Nonproprietary Name (INN) Stems*."
"6a798cc7-6cfe-4dca-9c6d-97eeb0616845","Bertelsen-2025-Patient Engagement and Patient.pdf",,,,,"https://doi.org/10.1007/s43441-025-00770-6","Bertelsen et al. (2025). *Patient Engagement and Patient Experience Data in Regulatory Review and Health Technology Assessment: Where Are We Today?*."
"9be42462-c466-4101-a957-13ea12e4a5a4","Bioengineering   Transla Med - 2025 - Alfano - Patient‐specific visco‐hyperelastic mechanical model for breast tumor.pdf",,,,,"https://doi.org/10.1002/btm2.70044","Alfano, F., & Ledesma-Carbayo, M. J. (2025). *Patient-specific visco-hyperelastic mechanical model for breast tumor localization in surgical planning*. Bioengineering & Translational Medicine."
"9f27f669-f51b-4033-8dff-9717a3bfc471","Brewer-2025-The UK early access to medicines s.pdf",,,,,"https://doi.org/10.1017/s0266462325100421","Brewer, C. F. (2025). *The UK early access to medicines scheme: uptake, approvals, and reimbursement*. International Journal of Technology Assessment in Health Care."
"023d02b4-2f1a-4895-a456-e227c18a7ce3","Building_Holistic_View_Patient-Focused_Evidence.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2025-07/Building_Holistic_View_Patient-Focused_Evidence.pdf","Rodriguez et al. (*Building a Holistic View for Patient-Focused Evidence: A Policy Framework for High Quality Source Data Collection, Curation, and Linkage*)."
"0e38598b-1415-402a-9716-4178bc056f45","CIOMSGlossary-v24_9Feb2026.pdf",,,,,"https://doi.org/10.56759/ocef1297","CIOMS. (2026). *CIOMS cumulative glossary with a focus on pharmacovigilance*. Council for International Organizations of Medical Sciences (CIOMS)."
"6281b5a4-d7f5-4668-897e-284efaa50f96","CIOMS_ICHglossary_V9_9December2025.pdf",,,,,"https://doi.org/10.56759/eftb6868  ","CIOMS. (2025). *Glossary of ICH terms and definitions*. International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human Use."
"bc2aab04-ddc6-4c67-a8c0-574d6e6fcbb6","COMED_2021_Reckers-Droog_Challenges with coverage with evidence development schemes for medical devices_2020.pdf",,,,,"https://doi.org/10.1016/j.hlpt.2020.02.006","Reckers-Droog, V., Federici, C., Brouwer, W., & Drummond, M. (2020). *Challenges with coverage with evidence development schemes for medical devices: A systematic review*. Health Policy and Technology."
"b3d80d1e-6bdd-485c-af7a-2fd52af4c46b","CPT-117-368.pdf",,,,,"https://doi.org/10.1002/cpt.3457","Beck, A. E., et al. (2024). *Collaborative Real-World Evidence Among Regulators: Lessons and Perspectives*."
"cfca4fc7-5932-4376-a63a-6650deee2c03","CPT-118-551.pdf",,,,,"https://doi.org/10.1002/cpt.3733","Plueschke et al. (2024). *Optimizing Patient Registries for Regulatory Decision Making - Key Learnings From an HMA/EMA Multistakeholder Workshop*."
"9985fb56-8c52-4795-92de-1628a0562b1e","CPT-118-649.pdf",,,,,"https://doi.org/10.1002/cpt.3713","Candore et al. (2024). *FRAME: Framework for Real-World Evidence Assessment to Mitigate Evidence Uncertainties for Efficacy/Effectiveness An Evaluation of Regulatory and Health Technology Assessment Decision Making*."
"029bc137-09a0-43dc-97a4-84e5a62ea2fa","CPT-118-894.pdf",,,,,"https://doi.org/10.1002/cpt.3746","Zebachi, S., Tanniou, J., Bakker, E., de Vries, S. T., Di Bidino, R., Xoxi, E., Glaser, A., Savarese, G., Hillert, J., Mol, P. G. M., Plueschke, K., Amzal, B., Hayek, G. Y., & Moreira, J. (2023). *Navigating the Real World: A Scoping Review of Structured Frameworks to Effectively Identify, Evaluate, and Select Real-World Data Sources for Fit-for-Purpose Studies*."
"110f8738-12fb-4099-a22c-6ef55892ba09","CTS-18-e70117.pdf",,,,,"https://doi.org/10.1111/cts.70117","Chen, J., Di, J., Daizadeh, N., Lu, Y., Wang, H., Shen, Y.-L., Kirk, J., Rockhold, F. W., Pang, H., Zhao, J., He, W., Potter, A., & Lee, H. (2025). *Decentralized Clinical Trials in the Era of Real-World Evidence: A Statistical Perspective*. Clinical and Translational Science."
"0973bd5a-f356-4735-aede-871ab830ea4b","Cars-2019-A framework for monitoring of new dr_1.pdf",,,,,"https://doi.org/10.1080/03009734.2018.1550454","Cars et al. (2018). *A framework for monitoring of new drugs in Sweden*."
"a5f17443-047a-4776-9521-5fb792e46a6c","Challenges of Estimating Global Feature Importance in RealWorld Health Care Data_Stud Health Technol Inform_2023.pdf",,,,,"https://doi.org/10.3233/shti230346","Markus, A. F., Fridgeirsson, E. A., Kors, J. A., Verhamme, K. M. C., & Rijnbeek, P. R. (2023). *Challenges of Estimating Global Feature Importance in Real-World Health Care Data*. IOS Press."
"bf0d891b-9ca1-4fe9-bd75-7236e30937cf","Chan-2025-Development of a framework on the in_2.pdf",,,,,"https://doi.org/10.1136/bmjopen-2024-096286","Chan et al. (2025). *Development of a framework on the incorporation of real-world evidence (RWE) into cancer drug funding decisions in Canada: the Canadian Realworld Evidence for Value of Cancer Drugs (CanREValue) collaboration*. BMJ Open."
"801eeb65-d60a-4d65-98e4-d82512afcb86","Citizen-centric Real-World Data.pdf",,,,,,"Hygiaso. (2024). *Hygiaso Demonstrates Citizen-Centric Health Data Innovation with Shareguard Health*."
"6f39754b-55fd-45ba-af8c-bfae34b68095","Clin Pharma and Therapeutics - 2025 - Arena -.pdf",,,,,"https://doi.org/10.1002/cpt.70105","Arena et al. (2024). *Information Bias in Electronic Health Records and Administrative Claims Data: A Targeted Review of the Recent Literature*."
"1f358b99-3b4a-43cb-adbb-dae77fdb545a","Clin Pharma and Therapeutics - 2025 - Chen - U.pdf",,,,,"https://doi.org/10.1002/cpt.3576","Chen et al. (2024). *Use of Real-World Data and Real-World Evidence in Rare Disease Drug Development: A Statistical Perspective*."
"b1cd0506-2d0f-40dd-aafc-0bb04487dd14","Clin Pharma and Therapeutics - 2025 - Wang - A Benchmark  Expand  and Calibration  BenchExCal  Trial Emulation Approach for.pdf",,,,,"https://doi.org/10.1002/cpt.3621","Wang et al. (2025). *A Benchmark, Expand, and Calibration (BenchExCal) Trial Emulation Approach for Using Real- World Evidence to Support Indication Expansions: Design and Process for a Planned Empirical Evaluation*."
"8f03bbfb-11d4-4113-a1a0-422a36d878ae","Clin Pharma and Therapeutics - 2025 - Zebachi - Navigating the Real World  A Scoping Review of Structured Frameworks to.pdf",,,,,"https://doi.org/10.1002/cpt.3746","Zebachi, S., Tanniou, J., Bakker, E., de Vries, S. T., Di Bidino, R., Xoxi, E., Glaser, A., Savarese, G., Hillert, J., Mol, P. G. M., Plueschke, K., Amzal, B., Hayek, G. Y., & Moreira, J. (2023). *Navigating the Real World: A Scoping Review of Structured Frameworks to Effectively Identify, Evaluate, and Select Real- World Data Sources for Fit- for- Purpose Studies*."
"bdeeb734-a82b-4128-863e-bc8495beaddb","Clin Pharma and Therapeutics - 2026 - Htoo - Post hoc Population Standardization of Trial Emulation Studies in Claims Data .pdf",,,,,"https://doi.org/10.1002/cpt.70241","Htoo, P. T., Patorno, E., Schneeweiss, S., & Wang, S. V. (*Post hoc Population Standardization of Trial Emulation Studies in Claims Data: An RCT- DUPLICATE Analysis*)."
"943cc999-95a1-480c-970a-3662df9a5d64","Clin Pharma and Therapeutics - 2026 - Weberpals - Emulating Comparative Oncology Trials With Real‐World Evidence Studies .pdf",,,,,"https://doi.org/10.1002/cpt.70208","Weberpals et al. (2024). *Emulating Comparative Oncology Trials With Real-World Evidence Studies (ENCORE): Process Development and Methodological Considerations for Oncology Real-World Data*."
"36b17489-6b18-4ca8-83e5-85f087836858","Clin-Pharma-and-Therapeutics-2024-Jansen-Real‐World-Evidence-to-Inform-Regulatory-Decision-Making-A-Scoping-Review.pdf",,,,,"https://doi.org/10.1002/cpt.3218","Jansen et al. (2023). *Real-World Evidence to Inform Regulatory Decision Making: A Scoping Review*."
"575b1468-fa44-45d5-8bde-9cdd54be917b","Clinical Translational Sci - 2023 - Moraga - Academia and industry agreement on a feasibility tool for first‐time‐in‐human.pdf",,,,,"https://doi.org/10.1111/cts.13655","Moraga et al. (2023). *Academia and industry agreement on a feasibility tool for first-time-in-human clinical trial units*. Clinical and Translational Science."
"f93395d7-cf6d-45d5-86d2-73b403bbb973","Clinical Translational Sci - 2025 - Depner - Key Stakeholders  Knowledge  Opinions  and Interests on Real‐World Evidence in.pdf",,,,,"https://doi.org/10.1111/cts.70454","Depner, F. L., Russek, M., Röthlein, C., Becker, C., Peltner, J., Pfeifer, K., Reviers, E., De Valck, D., Wicherski, J., Hartikainen, S., Tolppanen, A.-M., & Haenisch, B. (2025). *Key Stakeholders' Knowledge, Opinions, and Interests on Real- World Evidence in the Regulatory Process-Results of an EU- Wide Survey*. Clinical and Translational Science."
"d694e092-0d12-4b43-ac8a-fc18be96bfeb","D2.1 First list of priority Real World.pdf",,,,,,"ROADMAP Consortium. (2017). *First list of priority Real World Evidence relevant outcomes for AD*."
"d44bd812-fb11-423f-99d7-96579025b01e","D2.1 Literature review and classification of digital health.pdf",,,,,,"INSAFEDARE Project Partners. (2024). *Literature review and classification of digital health applications*."
"d851403b-fe5a-4f9a-b840-64658c4e2747","D2.1._Implementation_of_HFS-TB_in_a_BSL3_setting_in_Europe.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/12/D2.1._Implementation_of_HFS-TB_in_a_BSL3_setting_in_Europe.pdf","García, S. R., Quintana, A. L., Aguilar Ayala, D. A., Bailó Vergara, R., Rabodoarivelo, S., and Sanz García, F. (2024). *Implementation of the HFS-TB in a BSL-3 setting in Europe*."
"7ea2ac6b-5d76-470c-b46e-f9dc307f59c0","D2.3 Stakeholder generated lists of.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/07/ROADMAP_D2.3D2.4.pdf","ROADMAP Consortium. (*Stakeholder generated lists of priority RWE relevant outcomes and Disease progression and outcomes classification matrix*)."
"f9af4ca3-6410-43e0-9b2b-633b3d659334","D2.3_Cybersecurity-DHTs-the-EHDS-and-EDiHTA_v02-FINAL.pdf",,,,,"https://edihta-project.eu/wp-content/uploads/sites/80/2026/01/D2.3_Cybersecurity-DHTs-the-EHDS-and-EDiHTA_v02-FINAL.pdf","EDiHTA. (2024). *Cybersecurity; DHTs, the EHDS and EDiHTA: WP 2 - Data security and privacy policy requirements for EDiHTA*. European Union."
"889bc872-6c71-4c55-86f5-5a1cad917260","D2.5 Summary of gaps between data.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/10/D2.5-Summary-of-gaps-between-data-requirements-and-currently-available-data.pdf","ROADMAP Consortium. (2018). *Summary of gaps between data requirements and currently available data*."
"c7535a0b-70cd-4bc1-95a3-c398191077e8","D3.1 Initial Overview of potential data.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2017/05/116020_ROADMAP_D3.1_Overview-of-potential-data-sources.pdf","ROADMAP Consortium. (2024). *Initial Overview of potential data sources with RWE data in Europe*."
"70646e2e-bdae-456f-9204-5da10c594094","D3.1_First-report-mouse-models_WEB.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/02/D3.1_First-report-mouse-models_WEB.pdf","Brosch et al. (2021). *First Report on implementation of selected mouse models for in vivo evaluation of drug candidates*."
"2b6fb6a2-726f-46c2-a0f8-6d4111b61583","D3.2 First report on proof of concept.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/02/116020_ROADMAP_D3.2_First-report-on-PoC-technical-solutions_v4.pdf","ROADMAP Consortium. (*First report on proof of concept technical solutions for RWE data harmonisation and integration*)."
"35f2e289-155f-4f76-9bdb-9cfe39cf5994","D3.3 Update of potential data.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/10/D3.3-Update-of-potential-data-sources-with-RWE-data-in-Europe.pdf","ROADMAP Consortium. *Update of potential data sources with RWE data in Europe*."
"c69cc46d-10b4-4224-948a-1823b373b190","D3.4 Final report on proof of concept.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/10/D3.4_Final-report-on-PoC-technical-solutions_v5.0.pdf","ROADMAP Consortium. (*Final report on proof of concept technical solutions for RWE data harmonisation and integration*)."
"566f3ab3-dea3-4320-ab12-35a5e552e202","D3.5 Guidelines for use of smart devices as a measure of RWE.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/11/ROADMAP_Deliverable-Report-3.5-final.pdf","ROADMAP Consortium. (2024). *Guidelines for use of smart devices as a measure of RWE*."
"2859caaf-f822-4c72-9544-3f9515c910aa","D3.6 Guidelines for combining RCT, cohort, and .pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/10/116020_ROADMAPD3.6-Guidelines-for-combining-RCT-cohort-and-EHR%E2%80%90based-data-for-RWE-in-AD.pdf","ROADMAP Consortium. (2024). *Guidelines for combining RCT, cohort, and EHR-based data for RWE in AD*."
"13c66ea7-3b0d-4f06-995f-9519dec9e684","D4.1 Catalogue of RWE relevant AD models.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/09/116020_ROADMAP_D4.1_Catalogue-of-RWE-relevant-AD-models-and-simplistic-disease-stage-framework.pdf","ROADMAP Consortium. (2016). *Catalogue of RWE relevant AD models and simplistic disease stage framework*."
"ded2de09-da55-4629-b746-82cebbb746a0","D4.1 Data Management Plan.pdf",,,,,"https://doi.org/10.3030/101112135","IDERHA Consortium. (2023). *Integration of heterogeneous Data and Evidence towards Regulatory and HTA Acceptance: Data Management Plan*."
"cc637ce8-6a64-411d-987b-5968a8388132","D4.2_Implementation_of_PKPD_MALDI-MS_imaging_to_analyses_infected_tissue_submitted.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/12/D4.2_Implementation_of_PKPD_MALDI-MS_imaging_to_analyses_infected_tissue_submitted.pdf","Gaudin et al. (2021). *Implementation of PK/PD MALDI-MS imaging to analyses infected tissue*."
"12ca35b6-193c-45ce-845d-ea10099e8589","D4.3 Selection of appropriate disease .pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/11/ROADMAP_Deliverable-4.3_final.pdf","ROADMAP Consortium. (2017). *Selection of appropriate disease models for validation*."
"b47fde66-6def-4d6c-97b5-948e38865eef","D4.4 Results from pilot model validation .pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/12/ROADMAP_D4.4_v1.3.pdf","ROADMAP Consortium. (2024). *Results from pilot model validation exercises*."
"005d77be-53d5-41bd-ae2c-81eeab73e437","D4.5 Report on results from.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/05/ROADMAP_D4.5_V3.0.pdf","ROADMAP Consortium. (2023). *Report on results from 'hypothesis-free' disease trajectory analyses*."
"9ee4e2ac-726b-4ed6-8462-fb08e93da45d","D4.6 Report on results from analysis of.pdf",,,,,"https://roadmap-alzheimer.org/wp-content/uploads/2018/12/D4.6_Report-on-results-from-analysis-of-pharmacological-interventions_v4.0.pdf","ROADMAP Consortium. (2024). *Report on results from analysis of pharmacological interventions*."
"47da5e01-2333-46b9-8852-65dfce5c9422","D4.7 Recommendations for the.pdf",,,,,,"ROADMAP Consortium. (2018). *Recommendations for the development/interpretation of RWE AD models*."
"eb67369d-4c6f-445b-b7eb-9a6572931c79","D5.1 Structured review of existing health economic.pdf",,,,,"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5b92546ee&appId=PPGMS","ROADMAP Consortium. (2023). *Structured review of existing health economic models, resource use, costs and health-related quality of life across the full spectrum of Alzheimer's disease and dementia*."
"831aac9e-da2b-4d48-9949-d038f44b814c","D5.3 Mapping algorithms from real world.pdf",,,,,"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5c017bde3&appId=PPGMS","ROADMAP Consortium. (2024). *Mapping algorithms from real world outcomes to preference based measures: QoL-AD to EQ-5D*."
"567b3025-ed4a-4808-bc1e-317b09169515","D5.4 Economic evaluation of new.pdf",,,,,"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5c0531b0a&appId=PPGMS","ROADMAP Consortium. (2024). *Economic evaluation of new technologies for use in Alzheimer's disease: a model specification guide*."
"f00d3aef-063e-483e-a273-1d3747e1ef90","D6.1 Interim report on the EXAG.pdf",,,,,,"ROADMAP Consortium. (2018). *Interim report on the EXAG activities and outputs*. Innovative Medicines Initiative Joint Undertaking."
"7fe1f907-5b5a-469c-820d-7f6826d65748","D6.2 Regulatory and HTA.pdf",,,,,"https://doi.org/10.3389/fmed.2019.00073","Dekker, M. J. H. J., Bouvy, J. C., O'Rourke, D., Thompson, R., Makady, A., Jonsson, P., Luijendijk, H. J., & Gispen-de Wied, C. C. (2024). *Alignment of European regulatory and health technology assessments: a review of licensed products for Alzheimer's disease*."
"c837fd4b-d869-4fb2-b464-6a69ef23f624","D6.3 Guiding principles and.pdf",,,,,,"ROADMAP Consortium. (2018). *Guiding principles and recommendations for the development and incorporation of RWE into clinical and market access development plans for AD*."
